algorithm,N,M,adjust_sample_adaptive,compute_cost_matrix,get_accum_cost_and_steps,retrieve_path,adjust_sample
selectiveTransitions4,1000,2000,2.1457672119140625e-06,0.01862168312072754,0.09337830543518066,0.0002467632293701172,1.6689300537109375e-06
selectiveTransitions4,1000,2000,2.1457672119140625e-06,0.01867079734802246,0.08663201332092285,0.0001494884490966797,1.430511474609375e-06
selectiveTransitions4,1000,2000,1.6689300537109375e-06,0.018634319305419922,0.0867011547088623,0.00015497207641601562,1.9073486328125e-06
selectiveTransitions4,1000,2000,1.9073486328125e-06,0.018616914749145508,0.08647584915161133,0.000152587890625,1.9073486328125e-06
selectiveTransitions4,1000,2000,1.6689300537109375e-06,0.020177602767944336,0.08769726753234863,0.00019121170043945312,3.5762786865234375e-06
selectiveTransitions4,1000,2000,2.1457672119140625e-06,0.018589496612548828,0.08647799491882324,0.00015687942504882812,1.6689300537109375e-06
selectiveTransitions4,1000,2000,1.6689300537109375e-06,0.018598079681396484,0.08576512336730957,0.00015878677368164062,1.6689300537109375e-06
selectiveTransitions4,1000,2000,1.6689300537109375e-06,0.01861119270324707,0.0864861011505127,0.00015616416931152344,1.6689300537109375e-06
selectiveTransitions4,1000,2000,2.1457672119140625e-06,0.018630027770996094,0.08985614776611328,0.00016760826110839844,1.6689300537109375e-06
selectiveTransitions4,1000,2000,2.384185791015625e-06,0.018598079681396484,0.08630514144897461,0.00015783309936523438,1.6689300537109375e-06
selectiveTransitions4,1000,4000,2.384185791015625e-06,0.03712964057922363,0.18798518180847168,6.651878356933594e-05,1.9073486328125e-06
selectiveTransitions4,1000,4000,3.0994415283203125e-06,0.04079747200012207,0.202239990234375,6.318092346191406e-05,2.1457672119140625e-06
selectiveTransitions4,1000,4000,2.86102294921875e-06,0.04104423522949219,0.2018446922302246,6.318092346191406e-05,1.430511474609375e-06
selectiveTransitions4,1000,4000,3.0994415283203125e-06,0.041052818298339844,0.20174837112426758,6.198883056640625e-05,1.430511474609375e-06
selectiveTransitions4,1000,4000,3.0994415283203125e-06,0.04268956184387207,0.20230889320373535,0.00011587142944335938,3.814697265625e-06
selectiveTransitions4,1000,4000,3.337860107421875e-06,0.04107213020324707,0.20189499855041504,6.866455078125e-05,1.6689300537109375e-06
selectiveTransitions4,1000,4000,3.0994415283203125e-06,0.041010141372680664,0.20195794105529785,7.2479248046875e-05,2.1457672119140625e-06
selectiveTransitions4,1000,4000,3.0994415283203125e-06,0.04110288619995117,0.2019212245941162,7.081031799316406e-05,1.6689300537109375e-06
selectiveTransitions4,1000,4000,3.0994415283203125e-06,0.041021108627319336,0.2020728588104248,6.604194641113281e-05,1.1920928955078125e-06
selectiveTransitions4,1000,4000,3.0994415283203125e-06,0.041323184967041016,0.20183753967285156,6.580352783203125e-05,1.430511474609375e-06
selectiveTransitions4,3000,3000,3.337860107421875e-06,0.09273433685302734,0.4730041027069092,0.00043845176696777344,1.430511474609375e-06
selectiveTransitions4,3000,3000,2.6226043701171875e-06,0.08423542976379395,0.4728231430053711,0.0004291534423828125,1.6689300537109375e-06
selectiveTransitions4,3000,3000,2.86102294921875e-06,0.0841829776763916,0.4857454299926758,0.0004334449768066406,1.1920928955078125e-06
selectiveTransitions4,3000,3000,3.0994415283203125e-06,0.08405494689941406,0.47398972511291504,0.0004677772521972656,1.9073486328125e-06
selectiveTransitions4,3000,3000,2.6226043701171875e-06,0.08479833602905273,0.47240638732910156,0.0004329681396484375,1.9073486328125e-06
selectiveTransitions4,3000,3000,2.6226043701171875e-06,0.08401894569396973,0.4723474979400635,0.0004367828369140625,1.430511474609375e-06
selectiveTransitions4,3000,3000,2.6226043701171875e-06,0.08416032791137695,0.4726114273071289,0.0004284381866455078,2.1457672119140625e-06
selectiveTransitions4,3000,3000,2.384185791015625e-06,0.08418846130371094,0.47226381301879883,0.00043201446533203125,1.9073486328125e-06
selectiveTransitions4,3000,3000,3.0994415283203125e-06,0.08418774604797363,0.47228026390075684,0.00043082237243652344,1.6689300537109375e-06
selectiveTransitions4,3000,3000,2.6226043701171875e-06,0.08445000648498535,0.4730193614959717,0.00045943260192871094,1.6689300537109375e-06
selectiveTransitions4,3000,6000,5.9604644775390625e-06,0.17559576034545898,0.945206880569458,0.000797271728515625,1.6689300537109375e-06
selectiveTransitions4,3000,6000,3.0994415283203125e-06,0.17554140090942383,0.9460206031799316,0.0007991790771484375,2.1457672119140625e-06
selectiveTransitions4,3000,6000,2.86102294921875e-06,0.17571544647216797,0.9453530311584473,0.0008091926574707031,2.1457672119140625e-06
selectiveTransitions4,3000,6000,2.86102294921875e-06,0.17567133903503418,0.9451568126678467,0.0008022785186767578,1.9073486328125e-06
selectiveTransitions4,3000,6000,3.337860107421875e-06,0.17570805549621582,0.9712014198303223,0.0007953643798828125,1.6689300537109375e-06
selectiveTransitions4,3000,6000,3.0994415283203125e-06,0.17567682266235352,0.9461913108825684,0.001070261001586914,2.384185791015625e-06
selectiveTransitions4,3000,6000,3.0994415283203125e-06,0.17622637748718262,0.9456038475036621,0.0008227825164794922,1.6689300537109375e-06
selectiveTransitions4,3000,6000,3.337860107421875e-06,0.17577815055847168,0.9452850818634033,0.0008044242858886719,2.1457672119140625e-06
selectiveTransitions4,3000,6000,2.86102294921875e-06,0.17553496360778809,0.9457607269287109,0.0008084774017333984,1.1920928955078125e-06
selectiveTransitions4,3000,6000,6.4373016357421875e-06,0.17572498321533203,0.9454119205474854,0.0008156299591064453,1.9073486328125e-06
selectiveTransitions4,3000,12000,2.384185791015625e-06,0.3704345226287842,1.8870069980621338,0.00013637542724609375,4.0531158447265625e-06
selectiveTransitions4,3000,12000,2.86102294921875e-06,0.3702206611633301,1.8880136013031006,7.963180541992188e-05,1.9073486328125e-06
selectiveTransitions4,3000,12000,3.0994415283203125e-06,0.3707242012023926,1.886786937713623,8.130073547363281e-05,1.9073486328125e-06
selectiveTransitions4,3000,12000,3.5762786865234375e-06,0.3708984851837158,1.938739538192749,7.772445678710938e-05,1.430511474609375e-06
selectiveTransitions4,3000,12000,3.5762786865234375e-06,0.3701479434967041,1.8874731063842773,8.177757263183594e-05,1.6689300537109375e-06
selectiveTransitions4,3000,12000,3.337860107421875e-06,0.37088918685913086,1.8889477252960205,8.153915405273438e-05,1.430511474609375e-06
selectiveTransitions4,3000,12000,2.6226043701171875e-06,0.3703582286834717,1.8876566886901855,0.0001354217529296875,2.6226043701171875e-06
selectiveTransitions4,3000,12000,2.86102294921875e-06,0.37061595916748047,1.8864104747772217,7.891654968261719e-05,1.430511474609375e-06
selectiveTransitions4,3000,12000,2.6226043701171875e-06,0.3699619770050049,1.8881542682647705,7.724761962890625e-05,1.9073486328125e-06
selectiveTransitions4,3000,12000,7.867813110351562e-06,0.3708674907684326,1.8851079940795898,8.0108642578125e-05,1.9073486328125e-06
selectiveTransitions4,10000,10000,2.86102294921875e-06,1.0167486667633057,5.304799556732178,0.0017249584197998047,2.384185791015625e-06
selectiveTransitions4,10000,10000,3.337860107421875e-06,1.0169744491577148,5.304131507873535,0.0017087459564208984,1.9073486328125e-06
selectiveTransitions4,10000,10000,3.814697265625e-06,1.046069622039795,5.305287837982178,0.0017123222351074219,1.1920928955078125e-06
selectiveTransitions4,10000,10000,3.814697265625e-06,1.0159096717834473,5.305285453796387,0.001722574234008789,1.9073486328125e-06
selectiveTransitions4,10000,10000,3.0994415283203125e-06,1.017301321029663,5.307377338409424,0.0017316341400146484,1.6689300537109375e-06
selectiveTransitions4,10000,10000,4.0531158447265625e-06,1.0471303462982178,5.305238962173462,0.001714944839477539,1.6689300537109375e-06
selectiveTransitions4,10000,10000,3.0994415283203125e-06,1.0169072151184082,5.307553291320801,0.0017447471618652344,1.9073486328125e-06
selectiveTransitions4,10000,10000,5.4836273193359375e-06,1.0162997245788574,5.455451726913452,0.0018489360809326172,2.6226043701171875e-06
selectiveTransitions4,10000,10000,2.86102294921875e-06,1.0459725856781006,5.304567337036133,0.0018491744995117188,1.6689300537109375e-06
selectiveTransitions4,10000,10000,7.152557373046875e-06,1.0175879001617432,5.304696321487427,0.001726388931274414,2.1457672119140625e-06
selectiveTransitions4,10000,20000,2.86102294921875e-06,2.032853603363037,10.599306583404541,0.003444194793701172,4.76837158203125e-06
selectiveTransitions4,10000,20000,7.3909759521484375e-06,2.0322928428649902,10.593770742416382,0.0033295154571533203,1.9073486328125e-06
selectiveTransitions4,10000,20000,5.0067901611328125e-06,2.033299446105957,10.601041316986084,0.0034112930297851562,2.384185791015625e-06
selectiveTransitions4,10000,20000,8.106231689453125e-06,2.034226655960083,10.599557161331177,0.0034437179565429688,2.1457672119140625e-06
selectiveTransitions4,10000,20000,7.3909759521484375e-06,2.0331473350524902,10.594964265823364,0.003486156463623047,2.6226043701171875e-06
selectiveTransitions4,10000,20000,7.62939453125e-06,2.030738592147827,10.59528636932373,0.0034177303314208984,1.9073486328125e-06
selectiveTransitions4,10000,20000,4.291534423828125e-06,2.0328774452209473,10.903571367263794,0.013130903244018555,1.6689300537109375e-06
selectiveTransitions4,10000,20000,5.9604644775390625e-06,2.033897876739502,10.596172332763672,0.0032494068145751953,1.430511474609375e-06
selectiveTransitions4,10000,20000,4.76837158203125e-06,2.033743381500244,10.598135232925415,0.003399372100830078,2.1457672119140625e-06
selectiveTransitions4,10000,20000,7.3909759521484375e-06,2.0332577228546143,10.594955205917358,0.0034635066986083984,2.384185791015625e-06
selectiveTransitions4,10000,40000,8.344650268554688e-06,4.065130710601807,21.827267169952393,0.00015425682067871094,2.6226043701171875e-06
selectiveTransitions4,10000,40000,6.4373016357421875e-06,4.187778472900391,21.18335223197937,0.00025463104248046875,2.1457672119140625e-06
selectiveTransitions4,10000,40000,6.4373016357421875e-06,4.064977645874023,21.18541979789734,0.0001666545867919922,2.1457672119140625e-06
selectiveTransitions4,10000,40000,6.67572021484375e-06,4.182003974914551,21.18144202232361,0.0002636909484863281,2.1457672119140625e-06
selectiveTransitions4,10000,40000,6.9141387939453125e-06,4.066549301147461,21.616193532943726,0.0001697540283203125,2.384185791015625e-06
selectiveTransitions4,10000,40000,8.821487426757812e-06,4.182152986526489,21.182404041290283,0.0002486705780029297,2.6226043701171875e-06
selectiveTransitions4,10000,40000,6.9141387939453125e-06,4.066609144210815,21.839749336242676,0.00017333030700683594,2.1457672119140625e-06
selectiveTransitions4,10000,40000,7.867813110351562e-06,4.184971332550049,21.20135235786438,0.0002543926239013672,2.384185791015625e-06
selectiveTransitions4,10000,40000,8.58306884765625e-06,4.068593502044678,21.186760187149048,0.0001544952392578125,1.6689300537109375e-06
selectiveTransitions4,10000,40000,6.4373016357421875e-06,4.184146881103516,21.182857036590576,0.0002799034118652344,2.384185791015625e-06
selectiveTransitions4,30000,30000,9.5367431640625e-06,9.15174651145935,47.87154006958008,0.006674766540527344,2.1457672119140625e-06
selectiveTransitions4,30000,30000,5.9604644775390625e-06,9.408711910247803,47.829532623291016,0.0063037872314453125,2.6226043701171875e-06
selectiveTransitions4,30000,30000,5.9604644775390625e-06,9.413427114486694,47.8602728843689,0.007411479949951172,2.6226043701171875e-06
selectiveTransitions4,30000,30000,6.4373016357421875e-06,9.15394139289856,47.81724214553833,0.006649494171142578,2.1457672119140625e-06
selectiveTransitions4,30000,30000,6.4373016357421875e-06,9.409255027770996,48.813509702682495,0.006301164627075195,2.6226043701171875e-06
selectiveTransitions4,30000,30000,6.67572021484375e-06,9.412948846817017,47.82753133773804,0.006287336349487305,2.384185791015625e-06
selectiveTransitions4,30000,30000,6.4373016357421875e-06,9.145524263381958,49.342217445373535,0.006301164627075195,2.384185791015625e-06
selectiveTransitions4,30000,30000,6.67572021484375e-06,9.415771245956421,47.85657048225403,0.007407665252685547,2.86102294921875e-06
selectiveTransitions4,30000,30000,6.4373016357421875e-06,9.420867204666138,47.874117374420166,0.006466865539550781,3.0994415283203125e-06
selectiveTransitions4,30000,30000,5.9604644775390625e-06,9.150380611419678,47.831401348114014,0.00633692741394043,2.86102294921875e-06
selectiveTransitions4,30000,60000,7.3909759521484375e-06,18.351248502731323,95.6149070262909,0.04165196418762207,2.384185791015625e-06
selectiveTransitions4,30000,60000,8.821487426757812e-06,18.34136414527893,95.64209055900574,0.03973531723022461,2.6226043701171875e-06
selectiveTransitions4,30000,60000,9.5367431640625e-06,18.361814498901367,95.82695770263672,0.041617631912231445,2.1457672119140625e-06
selectiveTransitions4,30000,60000,9.059906005859375e-06,18.3651123046875,95.64917159080505,0.03987407684326172,2.1457672119140625e-06
selectiveTransitions4,30000,60000,8.821487426757812e-06,18.304168701171875,95.64893102645874,0.0417628288269043,2.384185791015625e-06
selectiveTransitions4,30000,60000,8.821487426757812e-06,18.353702783584595,95.65819072723389,0.04327392578125,2.6226043701171875e-06
selectiveTransitions4,30000,60000,8.106231689453125e-06,18.346193552017212,95.64262413978577,0.03852128982543945,2.1457672119140625e-06
selectiveTransitions4,30000,60000,9.298324584960938e-06,18.35741424560547,95.62125277519226,0.03685808181762695,2.1457672119140625e-06
selectiveTransitions4,30000,60000,8.106231689453125e-06,18.34540033340454,95.61220145225525,0.04016280174255371,2.384185791015625e-06
selectiveTransitions4,30000,60000,8.821487426757812e-06,18.30265474319458,95.63308453559875,0.037114620208740234,2.1457672119140625e-06
selectiveTransitions4,30000,120000,8.344650268554688e-06,36.74805784225464,193.8417363166809,0.000293731689453125,2.384185791015625e-06
selectiveTransitions4,30000,120000,8.821487426757812e-06,36.69180727005005,193.69066071510315,0.0005314350128173828,2.384185791015625e-06
selectiveTransitions4,30000,120000,1.3113021850585938e-05,37.55189800262451,193.72461771965027,0.00029969215393066406,2.384185791015625e-06
selectiveTransitions4,30000,120000,8.58306884765625e-06,36.65322279930115,193.50674510002136,0.0005338191986083984,2.6226043701171875e-06
selectiveTransitions4,30000,120000,9.298324584960938e-06,37.50626468658447,193.4581253528595,0.0002956390380859375,2.384185791015625e-06
selectiveTransitions4,30000,120000,9.059906005859375e-06,36.64954900741577,193.4395203590393,0.0005280971527099609,1.9073486328125e-06
selectiveTransitions4,30000,120000,8.58306884765625e-06,37.51267147064209,193.38066840171814,0.0002961158752441406,2.1457672119140625e-06
selectiveTransitions4,30000,120000,8.344650268554688e-06,36.63866662979126,193.38808488845825,0.0005297660827636719,2.1457672119140625e-06
selectiveTransitions4,30000,120000,7.867813110351562e-06,37.50147080421448,193.43417119979858,0.0002944469451904297,2.6226043701171875e-06
selectiveTransitions4,30000,120000,8.821487426757812e-06,36.64041352272034,193.41998028755188,0.0005276203155517578,2.1457672119140625e-06
selectiveTransitions5,100,100,7.152557373046875e-06,0.00013875961303710938,0.0005598068237304688,3.9577484130859375e-05,7.152557373046875e-07
selectiveTransitions5,100,100,2.1457672119140625e-06,9.942054748535156e-05,0.0003981590270996094,1.3589859008789062e-05,4.76837158203125e-07
selectiveTransitions5,100,100,1.1920928955078125e-06,9.799003601074219e-05,0.000400543212890625,1.52587890625e-05,4.76837158203125e-07
selectiveTransitions5,100,100,1.1920928955078125e-06,9.799003601074219e-05,0.0003921985626220703,1.1205673217773438e-05,7.152557373046875e-07
selectiveTransitions5,100,100,1.1920928955078125e-06,9.751319885253906e-05,0.00039124488830566406,1.1682510375976562e-05,2.384185791015625e-07
selectiveTransitions5,100,100,9.5367431640625e-07,9.72747802734375e-05,0.0003921985626220703,1.1444091796875e-05,2.384185791015625e-07
selectiveTransitions5,100,100,1.1920928955078125e-06,9.72747802734375e-05,0.00039124488830566406,1.1205673217773438e-05,4.76837158203125e-07
selectiveTransitions5,100,100,1.1920928955078125e-06,9.703636169433594e-05,0.00038909912109375,1.1205673217773438e-05,4.76837158203125e-07
selectiveTransitions5,100,100,9.5367431640625e-07,9.679794311523438e-05,0.0003902912139892578,1.1205673217773438e-05,7.152557373046875e-07
selectiveTransitions5,100,100,1.1920928955078125e-06,9.679794311523438e-05,0.00039768218994140625,1.1205673217773438e-05,4.76837158203125e-07
selectiveTransitions5,100,200,9.5367431640625e-07,0.0001876354217529297,0.0008096694946289062,1.7404556274414062e-05,4.76837158203125e-07
selectiveTransitions5,100,200,1.430511474609375e-06,0.0001926422119140625,0.0007672309875488281,1.3828277587890625e-05,4.76837158203125e-07
selectiveTransitions5,100,200,1.1920928955078125e-06,0.00018906593322753906,0.0007565021514892578,1.33514404296875e-05,4.76837158203125e-07
selectiveTransitions5,100,200,1.430511474609375e-06,0.00018858909606933594,0.0007669925689697266,1.4066696166992188e-05,4.76837158203125e-07
selectiveTransitions5,100,200,9.5367431640625e-07,0.00018858909606933594,0.0007562637329101562,1.3828277587890625e-05,4.76837158203125e-07
selectiveTransitions5,100,200,1.430511474609375e-06,0.0001914501190185547,0.0007550716400146484,1.33514404296875e-05,4.76837158203125e-07
selectiveTransitions5,100,200,1.1920928955078125e-06,0.00018835067749023438,0.0007562637329101562,1.3589859008789062e-05,2.384185791015625e-07
selectiveTransitions5,100,200,1.1920928955078125e-06,0.00018787384033203125,0.0007691383361816406,1.4066696166992188e-05,4.76837158203125e-07
selectiveTransitions5,100,200,1.1920928955078125e-06,0.00018835067749023438,0.0007574558258056641,1.3828277587890625e-05,4.76837158203125e-07
selectiveTransitions5,100,200,1.430511474609375e-06,0.0001933574676513672,0.0007724761962890625,1.4543533325195312e-05,4.76837158203125e-07
selectiveTransitions5,100,400,1.430511474609375e-06,0.00036787986755371094,0.0016543865203857422,2.2649765014648438e-05,7.152557373046875e-07
selectiveTransitions5,100,400,1.1920928955078125e-06,0.00037550926208496094,0.0015344619750976562,1.8835067749023438e-05,7.152557373046875e-07
selectiveTransitions5,100,400,1.430511474609375e-06,0.00036907196044921875,0.0015189647674560547,1.9073486328125e-05,7.152557373046875e-07
selectiveTransitions5,100,400,1.430511474609375e-06,0.0003688335418701172,0.001508474349975586,1.811981201171875e-05,7.152557373046875e-07
selectiveTransitions5,100,400,1.1920928955078125e-06,0.0003693103790283203,0.0015156269073486328,1.8835067749023438e-05,4.76837158203125e-07
selectiveTransitions5,100,400,1.1920928955078125e-06,0.0003693103790283203,0.0015058517456054688,1.8358230590820312e-05,7.152557373046875e-07
selectiveTransitions5,100,400,1.1920928955078125e-06,0.0003681182861328125,0.0015172958374023438,1.9073486328125e-05,4.76837158203125e-07
selectiveTransitions5,100,400,1.430511474609375e-06,0.0003688335418701172,0.0015058517456054688,1.8358230590820312e-05,7.152557373046875e-07
selectiveTransitions5,100,400,1.1920928955078125e-06,0.0003688335418701172,0.001514434814453125,1.9311904907226562e-05,9.5367431640625e-07
selectiveTransitions5,100,400,1.430511474609375e-06,0.00036907196044921875,0.0015037059783935547,1.811981201171875e-05,7.152557373046875e-07
selectiveTransitions5,300,300,1.430511474609375e-06,0.000827789306640625,0.0035216808319091797,2.3365020751953125e-05,7.152557373046875e-07
selectiveTransitions5,300,300,1.430511474609375e-06,0.0008227825164794922,0.0034384727478027344,2.288818359375e-05,7.152557373046875e-07
selectiveTransitions5,300,300,1.430511474609375e-06,0.0008270740509033203,0.003429889678955078,2.3126602172851562e-05,4.76837158203125e-07
selectiveTransitions5,300,300,1.430511474609375e-06,0.0008168220520019531,0.0034270286560058594,2.288818359375e-05,4.76837158203125e-07
selectiveTransitions5,300,300,1.6689300537109375e-06,0.0008273124694824219,0.0034296512603759766,2.288818359375e-05,7.152557373046875e-07
selectiveTransitions5,300,300,1.430511474609375e-06,0.0008270740509033203,0.0034372806549072266,2.2649765014648438e-05,7.152557373046875e-07
selectiveTransitions5,300,300,1.1920928955078125e-06,0.0008182525634765625,0.0034265518188476562,2.3365020751953125e-05,7.152557373046875e-07
selectiveTransitions5,300,300,1.430511474609375e-06,0.000827789306640625,0.0034308433532714844,2.3126602172851562e-05,4.76837158203125e-07
selectiveTransitions5,300,300,1.1920928955078125e-06,0.0008265972137451172,0.003427743911743164,2.384185791015625e-05,4.76837158203125e-07
selectiveTransitions5,300,300,1.1920928955078125e-06,0.0008175373077392578,0.0034279823303222656,2.2649765014648438e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.1920928955078125e-06,0.0016527175903320312,0.007105350494384766,3.147125244140625e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.430511474609375e-06,0.0016336441040039062,0.006840705871582031,2.956390380859375e-05,9.5367431640625e-07
selectiveTransitions5,300,600,1.430511474609375e-06,0.0016336441040039062,0.006836891174316406,2.9802322387695312e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.430511474609375e-06,0.0016322135925292969,0.006844043731689453,3.123283386230469e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.430511474609375e-06,0.0016326904296875,0.006840705871582031,2.9802322387695312e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.430511474609375e-06,0.0016388893127441406,0.00684666633605957,2.9802322387695312e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.430511474609375e-06,0.0016376972198486328,0.006832599639892578,2.956390380859375e-05,9.5367431640625e-07
selectiveTransitions5,300,600,1.1920928955078125e-06,0.0016291141510009766,0.006858348846435547,3.0279159545898438e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.430511474609375e-06,0.0016312599182128906,0.0068433284759521484,3.0040740966796875e-05,7.152557373046875e-07
selectiveTransitions5,300,600,1.1920928955078125e-06,0.0016298294067382812,0.006837606430053711,2.956390380859375e-05,7.152557373046875e-07
selectiveTransitions5,300,1200,1.1920928955078125e-06,0.003281116485595703,0.014861345291137695,5.793571472167969e-05,7.152557373046875e-07
selectiveTransitions5,300,1200,1.430511474609375e-06,0.003268718719482422,0.013813972473144531,5.5789947509765625e-05,1.1920928955078125e-06
selectiveTransitions5,300,1200,1.6689300537109375e-06,0.0032722949981689453,0.013715744018554688,5.936622619628906e-05,1.1920928955078125e-06
selectiveTransitions5,300,1200,1.1920928955078125e-06,0.003275156021118164,0.013723134994506836,5.8650970458984375e-05,1.6689300537109375e-06
selectiveTransitions5,300,1200,1.430511474609375e-06,0.0032672882080078125,0.013774871826171875,5.9604644775390625e-05,1.430511474609375e-06
selectiveTransitions5,300,1200,1.430511474609375e-06,0.0032770633697509766,0.013719320297241211,5.650520324707031e-05,1.430511474609375e-06
selectiveTransitions5,300,1200,1.6689300537109375e-06,0.003278017044067383,0.013782262802124023,5.7697296142578125e-05,1.1920928955078125e-06
selectiveTransitions5,300,1200,1.6689300537109375e-06,0.0033299922943115234,0.013740777969360352,5.817413330078125e-05,1.430511474609375e-06
selectiveTransitions5,300,1200,1.430511474609375e-06,0.003276348114013672,0.01373291015625,5.6743621826171875e-05,1.430511474609375e-06
selectiveTransitions5,300,1200,1.9073486328125e-06,0.0032744407653808594,0.01371455192565918,6.29425048828125e-05,1.1920928955078125e-06
selectiveTransitions5,1000,1000,1.430511474609375e-06,0.009174585342407227,0.04448986053466797,0.00019431114196777344,4.291534423828125e-06
selectiveTransitions5,1000,1000,2.1457672119140625e-06,0.009547233581542969,0.043938398361206055,0.00011563301086425781,1.430511474609375e-06
selectiveTransitions5,1000,1000,2.1457672119140625e-06,0.009280681610107422,0.043486833572387695,0.00011205673217773438,1.9073486328125e-06
selectiveTransitions5,1000,1000,2.1457672119140625e-06,0.009283781051635742,0.044180870056152344,0.00010585784912109375,1.430511474609375e-06
selectiveTransitions5,1000,1000,2.384185791015625e-06,0.009284019470214844,0.043436527252197266,0.00011324882507324219,1.430511474609375e-06
selectiveTransitions5,1000,1000,2.384185791015625e-06,0.009269475936889648,0.04341721534729004,0.00011014938354492188,1.430511474609375e-06
selectiveTransitions5,1000,1000,2.1457672119140625e-06,0.009282588958740234,0.04337000846862793,0.00010704994201660156,1.6689300537109375e-06
selectiveTransitions5,1000,1000,2.1457672119140625e-06,0.009287595748901367,0.04334616661071777,0.00011205673217773438,1.9073486328125e-06
selectiveTransitions5,1000,1000,1.9073486328125e-06,0.00928187370300293,0.0433506965637207,0.00011134147644042969,1.9073486328125e-06
selectiveTransitions5,1000,1000,2.1457672119140625e-06,0.009271383285522461,0.04340624809265137,0.00010561943054199219,1.6689300537109375e-06
selectiveTransitions5,1000,2000,2.1457672119140625e-06,0.018543481826782227,0.09407806396484375,0.00025153160095214844,1.9073486328125e-06
selectiveTransitions5,1000,2000,2.1457672119140625e-06,0.018669843673706055,0.0871133804321289,0.00015544891357421875,1.6689300537109375e-06
selectiveTransitions5,1000,2000,2.384185791015625e-06,0.018622398376464844,0.0885319709777832,0.00016045570373535156,2.384185791015625e-06
selectiveTransitions5,1000,2000,2.1457672119140625e-06,0.020107030868530273,0.08952498435974121,0.00019073486328125,3.814697265625e-06
selectiveTransitions5,1000,2000,2.1457672119140625e-06,0.018584251403808594,0.08692240715026855,0.0001633167266845703,1.6689300537109375e-06
selectiveTransitions5,1000,2000,1.9073486328125e-06,0.018596649169921875,0.08679413795471191,0.0001583099365234375,1.430511474609375e-06
selectiveTransitions5,1000,2000,2.384185791015625e-06,0.01859593391418457,0.08687543869018555,0.00016069412231445312,1.9073486328125e-06
selectiveTransitions5,1000,2000,1.9073486328125e-06,0.01859450340270996,0.08700299263000488,0.0001609325408935547,1.9073486328125e-06
selectiveTransitions5,1000,2000,2.384185791015625e-06,0.01857733726501465,0.08690285682678223,0.00015854835510253906,1.9073486328125e-06
selectiveTransitions5,1000,2000,2.1457672119140625e-06,0.018580198287963867,0.0869441032409668,0.0001609325408935547,1.9073486328125e-06
selectiveTransitions5,1000,4000,2.6226043701171875e-06,0.0371246337890625,0.18897652626037598,0.00045680999755859375,1.9073486328125e-06
selectiveTransitions5,1000,4000,2.86102294921875e-06,0.04070591926574707,0.20240402221679688,0.00042510032653808594,2.384185791015625e-06
selectiveTransitions5,1000,4000,3.337860107421875e-06,0.04095792770385742,0.20461630821228027,0.00042891502380371094,1.6689300537109375e-06
selectiveTransitions5,1000,4000,3.5762786865234375e-06,0.04096841812133789,0.2041034698486328,0.002577543258666992,5.245208740234375e-06
selectiveTransitions5,1000,4000,3.814697265625e-06,0.04117465019226074,0.2029273509979248,0.0004317760467529297,2.1457672119140625e-06
selectiveTransitions5,1000,4000,2.86102294921875e-06,0.040921688079833984,0.20234942436218262,0.00044798851013183594,2.384185791015625e-06
selectiveTransitions5,1000,4000,3.0994415283203125e-06,0.04123854637145996,0.20233845710754395,0.0004229545593261719,1.9073486328125e-06
selectiveTransitions5,1000,4000,3.0994415283203125e-06,0.04096269607543945,0.20479464530944824,0.0004258155822753906,2.384185791015625e-06
selectiveTransitions5,1000,4000,3.5762786865234375e-06,0.04113054275512695,0.2022569179534912,0.00042510032653808594,1.9073486328125e-06
selectiveTransitions5,1000,4000,3.0994415283203125e-06,0.040953874588012695,0.2021617889404297,0.0004360675811767578,1.9073486328125e-06
selectiveTransitions5,3000,3000,3.0994415283203125e-06,0.09246516227722168,0.46390509605407715,0.0004417896270751953,2.1457672119140625e-06
selectiveTransitions5,3000,3000,2.86102294921875e-06,0.08410978317260742,0.4636225700378418,0.00042748451232910156,2.1457672119140625e-06
selectiveTransitions5,3000,3000,3.337860107421875e-06,0.08398604393005371,0.46357083320617676,0.0004260540008544922,2.384185791015625e-06
selectiveTransitions5,3000,3000,3.814697265625e-06,0.08400583267211914,0.4652256965637207,0.00048232078552246094,7.152557373046875e-06
selectiveTransitions5,3000,3000,3.337860107421875e-06,0.08506202697753906,0.463986873626709,0.00043272972106933594,1.9073486328125e-06
selectiveTransitions5,3000,3000,3.0994415283203125e-06,0.08411645889282227,0.46346044540405273,0.0004343986511230469,1.430511474609375e-06
selectiveTransitions5,3000,3000,3.0994415283203125e-06,0.08411359786987305,0.46362924575805664,0.00043392181396484375,2.1457672119140625e-06
selectiveTransitions5,3000,3000,2.86102294921875e-06,0.08399438858032227,0.46381664276123047,0.00043320655822753906,2.1457672119140625e-06
selectiveTransitions5,3000,3000,3.0994415283203125e-06,0.0840299129486084,0.46378660202026367,0.0004322528839111328,1.9073486328125e-06
